grades,students,yahal,grad_year,subject,city,school_name,school_id,supervision,sector,district
74.56,224,2,2019,אזרחות              ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
91.96,23,5,2019,אמנות שימושית       ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
73,40,3,2019,אנגלית              ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
78.92,86,4,2019,אנגלית              ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
88.38,124,5,2019,אנגלית              ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
78.61,46,5,2019,ביולוגיה            ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
81.33,49,5,2019,בקרת מכונות         ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
79.43,42,5,2019,גאוגרפיה            ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
75.24,246,2,2019,הבעה עברית          ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
74.45,243,2,2019,הסטוריה             ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
91.33,30,5,2019,הפקות בתקשורת       ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
85.34,53,5,2019,חקלאות              ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
85.67,18,5,2019,מדעי החברה          ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
81.86,28,5,2019,מדעי המחשב          ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
82.91,35,5,2019,מכטרוניקה           ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
78.9,138,3,2019,מתמטיקה             ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
85.85,65,4,2019,מתמטיקה             ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
80.21,38,5,2019,מתמטיקה             ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
74.98,226,2,2019,ספרות               ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
87.72,25,5,2019,עצוב                ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
74.38,24,5,2019,ערבית לבי'ס יהודי   ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
79.91,32,5,2019,פיסיקה              ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
92.28,29,5,2019,רוסית               ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
95.83,12,5,2019,תאטרון              ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
93.31,26,5,2019,תכנון ותכנות מערכות ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
76.82,239,2,2019,תנ'ך                ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
84.53,15,5,2019,תקשורת בינלאומית )אנ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
83.59,34,5,2019,תקשורת וחברה        ,כדורי               ,מקיף חקלאי כדורי    ,280065,כללי       ,יהודי,חינוך התישבותי
63.46,69,2,2019,אזרחות              ,כנות                ,חקלאי כנות          ,680066,כללי       ,יהודי,חינוך התישבותי
71.68,28,3,2019,אנגלית              ,כנות                ,חקלאי כנות          ,680066,כללי       ,יהודי,חינוך התישבותי
75.13,32,4,2019,אנגלית              ,כנות                ,חקלאי כנות          ,680066,כללי       ,יהודי,חינוך התישבותי
84.36,14,5,2019,אנגלית              ,כנות                ,חקלאי כנות          ,680066,כללי       ,יהודי,חינוך התישבותי
80.83,12,5,2019,ביולוגיה            ,כנות                ,חקלאי כנות          ,680066,כללי       ,יהודי,חינוך התישבותי
71.53,66,2,2019,הבעה עברית          ,כנות                ,חקלאי כנות          ,680066,כללי       ,יהודי,חינוך התישבותי
69.81,67,2,2019,הסטוריה             ,כנות                ,חקלאי כנות          ,680066,כללי       ,יהודי,חינוך התישבותי
87.5,14,5,2019,חקלאות              ,כנות                ,חקלאי כנות          ,680066,כללי       ,יהודי,חינוך התישבותי
74.74,42,5,2019,מדעי החברה          ,כנות                ,חקלאי כנות          ,680066,כללי       ,יהודי,חינוך התישבותי
70.27,11,5,2019,מכניקה הנדסית       ,כנות                ,חקלאי כנות          ,680066,כללי       ,יהודי,חינוך התישבותי
69.12,17,3,2019,"מערכות תיב""מ        ",כנות                ,חקלאי כנות          ,680066,כללי       ,יהודי,חינוך התישבותי
74.71,62,3,2019,מתמטיקה             ,כנות                ,חקלאי כנות          ,680066,כללי       ,יהודי,חינוך התישבותי
72.48,69,2,2019,ספרות               ,כנות                ,חקלאי כנות          ,680066,כללי       ,יהודי,חינוך התישבותי
69.87,67,2,2019,תנ'ך                ,כנות                ,חקלאי כנות          ,680066,כללי       ,יהודי,חינוך התישבותי
77.55,131,2,2019,אזרחות              ,כנרת )קבוצה(        ,מקיף בית ירח        ,261065,כללי       ,יהודי,חינוך התישבותי
90.94,18,5,2019,אלקטרוניקה ומחשבים  ,כנרת )קבוצה(        ,מקיף בית ירח        ,261065,כללי       ,יהודי,חינוך התישבותי
80.76,41,4,2019,אנגלית              ,כנרת )קבוצה(        ,מקיף בית ירח        ,261065,כללי       ,יהודי,חינוך התישבותי
87.06,86,5,2019,אנגלית              ,כנרת )קבוצה(        ,מקיף בית ירח        ,261065,כללי       ,יהודי,חינוך התישבותי
84.9,29,5,2019,ביולוגיה            ,כנרת )קבוצה(        ,מקיף בית ירח        ,261065,כללי       ,יהודי,חינוך התישבותי
76.29,130,2,2019,הבעה עברית          ,כנרת )קבוצה(        ,מקיף בית ירח        ,261065,כללי       ,יהודי,חינוך התישבותי
79.08,130,2,2019,הסטוריה             ,כנרת )קבוצה(        ,מקיף בית ירח        ,261065,כללי       ,יהודי,חינוך התישבותי
86.38,16,3,2019,הפקות בתקשורת       ,כנרת )קבוצה(        ,מקיף בית ירח        ,261065,כללי       ,יהודי,חינוך התישבותי
78.38,26,5,2019,חקלאות              ,כנרת )קבוצה(        ,מקיף בית ירח        ,261065,כללי       ,יהודי,חינוך התישבותי
82.43,21,5,2019,כימיה               ,כנרת )קבוצה(        ,מקיף בית ירח        ,261065,כללי       ,יהודי,חינוך התישבותי
84.69,26,5,2019,מדעי לימודי הסביבה  ,כנרת )קבוצה(        ,מקיף בית ירח        ,261065,כללי       ,יהודי,חינוך התישבותי
96,18,5,2019,מחשוב ובקרה         ,כנרת )קבוצה(        ,מקיף בית ירח        ,261065,כללי       ,יהודי,חינוך התישבותי
89.37,60,3,2019,מתמטיקה             ,כנרת )קבוצה(        ,מקיף בית ירח        ,261065,כללי       ,יהודי,חינוך התישבותי
83.97,39,4,2019,מתמטיקה             ,כנרת )קבוצה(        ,מקיף בית ירח        ,261065,כללי       ,יהודי,חינוך התישבותי
75.25,32,5,2019,מתמטיקה             ,כנרת )קבוצה(        ,מקיף בית ירח        ,261065,כללי       ,יהודי,חינוך התישבותי
72.28,119,2,2019,ספרות               ,כנרת )קבוצה(        ,מקיף בית ירח        ,261065,כללי       ,יהודי,חינוך התישבותי
83.3,20,5,2019,פיסיקה              ,כנרת )קבוצה(        ,מקיף בית ירח        ,261065,כללי       ,יהודי,חינוך התישבותי
82.13,15,5,2019,פסיכולוגיה התפתחותית,כנרת )קבוצה(        ,מקיף בית ירח        ,261065,כללי       ,יהודי,חינוך התישבותי
92.5,16,5,2019,תאטרון              ,כנרת )קבוצה(        ,מקיף בית ירח        ,261065,כללי       ,יהודי,חינוך התישבותי
78.83,125,2,2019,תנ'ך                ,כנרת )קבוצה(        ,מקיף בית ירח        ,261065,כללי       ,יהודי,חינוך התישבותי
81.5,16,5,2019,תקשורת וחברה        ,כנרת )קבוצה(        ,מקיף בית ירח        ,261065,כללי       ,יהודי,חינוך התישבותי
70.84,56,2,2019,אזרחות              ,כנרת )קבוצה(        ,בית ירח א'          ,860361,כללי       ,יהודי,חינוך התישבותי
80.67,24,3,2019,אנגלית              ,כנרת )קבוצה(        ,בית ירח א'          ,860361,כללי       ,יהודי,חינוך התישבותי
80.96,26,4,2019,אנגלית              ,כנרת )קבוצה(        ,בית ירח א'          ,860361,כללי       ,יהודי,חינוך התישבותי
69.91,11,5,2019,גאוגרפיה            ,כנרת )קבוצה(        ,בית ירח א'          ,860361,כללי       ,יהודי,חינוך התישבותי
69.72,54,2,2019,הבעה עברית          ,כנרת )קבוצה(        ,בית ירח א'          ,860361,כללי       ,יהודי,חינוך התישבותי
67.64,55,2,2019,הסטוריה             ,כנרת )קבוצה(        ,בית ירח א'          ,860361,כללי       ,יהודי,חינוך התישבותי
76.83,18,5,2019,חקלאות              ,כנרת )קבוצה(        ,בית ירח א'          ,860361,כללי       ,יהודי,חינוך התישבותי
80.98,55,3,2019,מתמטיקה             ,כנרת )קבוצה(        ,בית ירח א'          ,860361,כללי       ,יהודי,חינוך התישבותי
68.18,55,2,2019,ספרות               ,כנרת )קבוצה(        ,בית ירח א'          ,860361,כללי       ,יהודי,חינוך התישבותי
72.65,55,2,2019,תנ'ך                ,כנרת )קבוצה(        ,בית ירח א'          ,860361,כללי       ,יהודי,חינוך התישבותי
68.74,128,2,2019,אזרחות              ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
86.17,12,5,2019,אמנות שימושית       ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
74.63,24,3,2019,אנגלית              ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
75.03,36,4,2019,אנגלית              ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
85.21,84,5,2019,אנגלית              ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
80.5,16,5,2019,ביולוגיה            ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
85,16,5,2019,בקרת מכונות         ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
72.5,28,5,2019,גאוגרפיה            ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
68.14,139,2,2019,הבעה עברית          ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
72.69,137,2,2019,הסטוריה             ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
78,11,5,2019,חנוך גופני          ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
78.67,12,3,2019,טלוויזיה וקולנוע    ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
87.75,12,5,2019,כימיה               ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
93.18,11,5,2019,מדעי החברה          ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
89.4,15,5,2019,מכטרוניקה           ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
63.86,14,5,2019,מכניקה הנדסית       ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
78.54,13,5,2019,מנהל וכלכלה         ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
78.31,81,3,2019,מתמטיקה             ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
71.96,25,4,2019,מתמטיקה             ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
70.48,23,5,2019,מתמטיקה             ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
71.76,125,2,2019,ספרות               ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
95.85,13,3,2019,עצוב                ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
71.38,16,5,2019,ערבית לבי'ס יהודי   ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
78.77,13,5,2019,פיסיקה              ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
79.69,16,5,2019,תאטרון              ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
75.27,135,2,2019,תנ'ך                ,כפר בלום            ,מקיף עמק החולה      ,260232,כללי       ,יהודי,חינוך התישבותי
74.99,136,2,2019,אזרחות              ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
79.29,17,3,2019,אנגלית              ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
83.92,52,4,2019,אנגלית              ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
87.3,63,5,2019,אנגלית              ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
79.11,18,5,2019,ביולוגיה            ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
74.7,135,2,2019,הבעה עברית          ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
78.09,133,2,2019,הסטוריה             ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
91.76,29,3,2019,הפקות בתקשורת       ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
71.91,11,5,2019,חנוך גופני          ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
79.83,18,5,2019,חקלאות              ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
81.73,11,5,2019,כימיה               ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
89.62,13,5,2019,מדעי החברה          ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
92.46,13,5,2019,מדעי המחשב          ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
65.36,14,5,2019,מערכות חשמל         ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
65.82,11,5,2019,מערכות פקוד ובקרה   ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
72.98,64,3,2019,מתמטיקה             ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
78.09,44,4,2019,מתמטיקה             ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
76.95,22,5,2019,מתמטיקה             ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
78.71,136,2,2019,ספרות               ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
81.65,17,5,2019,פיסיקה              ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
93.89,28,5,2019,רוסית               ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
78.33,132,2,2019,תנ'ך                ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
84.18,28,5,2019,תקשורת וחברה        ,כפר גלים            ,כפר גלים            ,380055,כללי       ,יהודי,חינוך התישבותי
67.58,33,2,2019,אזרחות              ,כפר הנוער הדתי      ,כפר הנוער הדתי      ,380048,דתי        ,יהודי,חינוך התישבותי
69,13,5,2019,אמנות שימושית       ,כפר הנוער הדתי      ,כפר הנוער הדתי      ,380048,דתי        ,יהודי,חינוך התישבותי
87.13,15,5,2019,אנגלית              ,כפר הנוער הדתי      ,כפר הנוער הדתי      ,380048,דתי        ,יהודי,חינוך התישבותי
65.85,33,2,2019,הבעה עברית          ,כפר הנוער הדתי      ,כפר הנוער הדתי      ,380048,דתי        ,יהודי,חינוך התישבותי
66.94,31,2,2019,הסטוריה             ,כפר הנוער הדתי      ,כפר הנוער הדתי      ,380048,דתי        ,יהודי,חינוך התישבותי
71.17,12,5,2019,חקלאות              ,כפר הנוער הדתי      ,כפר הנוער הדתי      ,380048,דתי        ,יהודי,חינוך התישבותי
73.32,31,2,2019,מחשבת ישראל וספרות  ,כפר הנוער הדתי      ,כפר הנוער הדתי      ,380048,דתי        ,יהודי,חינוך התישבותי
67.4,20,3,2019,מתמטיקה             ,כפר הנוער הדתי      ,כפר הנוער הדתי      ,380048,דתי        ,יהודי,חינוך התישבותי
66.16,32,3,2019,תושבע'פ ותלמוד      ,כפר הנוער הדתי      ,כפר הנוער הדתי      ,380048,דתי        ,יהודי,חינוך התישבותי
73.94,32,3,2019,תנ'ך                ,כפר הנוער הדתי      ,כפר הנוער הדתי      ,380048,דתי        ,יהודי,חינוך התישבותי
72.68,34,2,2019,אזרחות              ,"כפר הרא""ה           ","ישיבת בנ""ע כפר הרואה",440321,דתי        ,יהודי,חינוך התישבותי
69.14,14,4,2019,אנגלית              ,"כפר הרא""ה           ","ישיבת בנ""ע כפר הרואה",440321,דתי        ,יהודי,חינוך התישבותי
81.78,23,5,2019,אנגלית              ,"כפר הרא""ה           ","ישיבת בנ""ע כפר הרואה",440321,דתי        ,יהודי,חינוך התישבותי
74.51,37,2,2019,הבעה עברית          ,"כפר הרא""ה           ","ישיבת בנ""ע כפר הרואה",440321,דתי        ,יהודי,חינוך התישבותי
79.81,37,2,2019,הסטוריה             ,"כפר הרא""ה           ","ישיבת בנ""ע כפר הרואה",440321,דתי        ,יהודי,חינוך התישבותי
80,12,5,2019,חקלאות              ,"כפר הרא""ה           ","ישיבת בנ""ע כפר הרואה",440321,דתי        ,יהודי,חינוך התישבותי
81.94,34,2,2019,מחשבת ישראל וספרות  ,"כפר הרא""ה           ","ישיבת בנ""ע כפר הרואה",440321,דתי        ,יהודי,חינוך התישבותי
81,17,3,2019,מתמטיקה             ,"כפר הרא""ה           ","ישיבת בנ""ע כפר הרואה",440321,דתי        ,יהודי,חינוך התישבותי
73.25,12,4,2019,מתמטיקה             ,"כפר הרא""ה           ","ישיבת בנ""ע כפר הרואה",440321,דתי        ,יהודי,חינוך התישבותי
79.25,12,5,2019,פיסיקה              ,"כפר הרא""ה           ","ישיבת בנ""ע כפר הרואה",440321,דתי        ,יהודי,חינוך התישבותי
77.67,33,5,2019,תושבע'פ ותלמוד      ,"כפר הרא""ה           ","ישיבת בנ""ע כפר הרואה",440321,דתי        ,יהודי,חינוך התישבותי
77.55,31,5,2019,תנ'ך                ,"כפר הרא""ה           ","ישיבת בנ""ע כפר הרואה",440321,דתי        ,יהודי,חינוך התישבותי
68.68,25,2,2019,אזרחות              ,כפר זוהרים          ,ארץ יהודה           ,470013,דתי        ,יהודי,חינוך התישבותי
74.77,13,3,2019,אנגלית              ,כפר זוהרים          ,ארץ יהודה           ,470013,דתי        ,יהודי,חינוך התישבותי
79.91,11,5,2019,אנגלית              ,כפר זוהרים          ,ארץ יהודה           ,470013,דתי        ,יהודי,חינוך התישבותי
67.92,25,2,2019,הבעה עברית          ,כפר זוהרים          ,ארץ יהודה           ,470013,דתי        ,יהודי,חינוך התישבותי
74.36,25,2,2019,הסטוריה             ,כפר זוהרים          ,ארץ יהודה           ,470013,דתי        ,יהודי,חינוך התישבותי
85.55,11,5,2019,חקלאות              ,כפר זוהרים          ,ארץ יהודה           ,470013,דתי        ,יהודי,חינוך התישבותי
76.88,25,2,2019,מחשבת ישראל וספרות  ,כפר זוהרים          ,ארץ יהודה           ,470013,דתי        ,יהודי,חינוך התישבותי
73.73,22,3,2019,מתמטיקה             ,כפר זוהרים          ,ארץ יהודה           ,470013,דתי        ,יהודי,חינוך התישבותי
75.52,23,5,2019,תושבע'פ ותלמוד      ,כפר זוהרים          ,ארץ יהודה           ,470013,דתי        ,יהודי,חינוך התישבותי
84.92,25,3,2019,תנ'ך                ,כפר זוהרים          ,ארץ יהודה           ,470013,דתי        ,יהודי,חינוך התישבותי
86.5,12,5,2019,תשתיות מחשוב ותקשוב ,כפר זוהרים          ,ארץ יהודה           ,470013,דתי        ,יהודי,חינוך התישבותי
69.58,53,2,2019,אזרחות              ,כפר מימון           ,"יב""ע בית יהודה      ",640151,דתי        ,יהודי,חינוך התישבותי
67.83,23,4,2019,אנגלית              ,כפר מימון           ,"יב""ע בית יהודה      ",640151,דתי        ,יהודי,חינוך התישבותי
80.85,27,5,2019,אנגלית              ,כפר מימון           ,"יב""ע בית יהודה      ",640151,דתי        ,יהודי,חינוך התישבותי
71.36,11,5,2019,ביולוגיה            ,כפר מימון           ,"יב""ע בית יהודה      ",640151,דתי        ,יהודי,חינוך התישבותי
73.36,55,2,2019,הבעה עברית          ,כפר מימון           ,"יב""ע בית יהודה      ",640151,דתי        ,יהודי,חינוך התישבותי
75.56,55,2,2019,הסטוריה             ,כפר מימון           ,"יב""ע בית יהודה      ",640151,דתי        ,יהודי,חינוך התישבותי
72.57,14,5,2019,למודי ארץ ישראל וארכ,כפר מימון           ,"יב""ע בית יהודה      ",640151,דתי        ,יהודי,חינוך התישבותי
84.69,52,2,2019,מחשבת ישראל וספרות  ,כפר מימון           ,"יב""ע בית יהודה      ",640151,דתי        ,יהודי,חינוך התישבותי
82.27,11,5,2019,מערכות תקשוב        ,כפר מימון           ,"יב""ע בית יהודה      ",640151,דתי        ,יהודי,חינוך התישבותי
78.9,21,3,2019,מתמטיקה             ,כפר מימון           ,"יב""ע בית יהודה      ",640151,דתי        ,יהודי,חינוך התישבותי
73.28,18,4,2019,מתמטיקה             ,כפר מימון           ,"יב""ע בית יהודה      ",640151,דתי        ,יהודי,חינוך התישבותי
70.83,12,5,2019,מתמטיקה             ,כפר מימון           ,"יב""ע בית יהודה      ",640151,דתי        ,יהודי,חינוך התישבותי
91.08,13,5,2019,פיסיקה              ,כפר מימון           ,"יב""ע בית יהודה      ",640151,דתי        ,יהודי,חינוך התישבותי
73.06,52,5,2019,תושבע'פ ותלמוד      ,כפר מימון           ,"יב""ע בית יהודה      ",640151,דתי        ,יהודי,חינוך התישבותי
85.38,52,5,2019,תנ'ך                ,כפר מימון           ,"יב""ע בית יהודה      ",640151,דתי        ,יהודי,חינוך התישבותי
81.43,188,2,2019,אזרחות              ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
87.89,19,5,2019,אמנות שימושית       ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
84.57,14,3,2019,אנגלית              ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
82.19,54,4,2019,אנגלית              ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
86.06,114,5,2019,אנגלית              ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
83.84,37,5,2019,ביולוגיה            ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
77,35,5,2019,גאוגרפיה            ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
74.8,186,2,2019,הבעה עברית          ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
74.05,181,2,2019,הסטוריה             ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
83.52,31,5,2019,חנוך גופני          ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
83.45,31,5,2019,חקלאות              ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
82.78,18,5,2019,כימיה               ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
83.86,22,5,2019,מדעי החברה          ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
88.86,21,5,2019,מדעי המחשב          ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
80.48,75,3,2019,מתמטיקה             ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
78.32,60,4,2019,מתמטיקה             ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
79.83,47,5,2019,מתמטיקה             ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
81.32,189,2,2019,ספרות               ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
88.29,17,5,2019,ערבית לבי'ס יהודי   ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
85,20,5,2019,פיסיקה              ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
91.72,29,5,2019,תאטרון              ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
96.45,11,5,2019,תכנון ותכנות מערכות ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
78.04,189,2,2019,תנ'ך                ,כפר מנחם            ,מקיף צפית           ,660076,כללי       ,יהודי,חינוך התישבותי
66.44,97,2,2019,אזרחות              ,כפר סילבר           ,מקיף כפר סילבר      ,680033,כללי       ,יהודי,חינוך התישבותי
63.67,15,5,2019,אמנות שימושית       ,כפר סילבר           ,מקיף כפר סילבר      ,680033,כללי       ,יהודי,חינוך התישבותי
74.27,26,3,2019,אנגלית              ,כפר סילבר           ,מקיף כפר סילבר      ,680033,כללי       ,יהודי,חינוך התישבותי
81.42,19,4,2019,אנגלית              ,כפר סילבר           ,מקיף כפר סילבר      ,680033,כללי       ,יהודי,חינוך התישבותי
89.24,55,5,2019,אנגלית              ,כפר סילבר           ,מקיף כפר סילבר      ,680033,כללי       ,יהודי,חינוך התישבותי
73.71,41,5,2019,ביולוגיה            ,כפר סילבר           ,מקיף כפר סילבר      ,680033,כללי       ,יהודי,חינוך התישבותי
75.03,99,2,2019,הבעה עברית          ,כפר סילבר           ,מקיף כפר סילבר      ,680033,כללי       ,יהודי,חינוך התישבותי
76.66,94,2,2019,הסטוריה             ,כפר סילבר           ,מקיף כפר סילבר      ,680033,כללי       ,יהודי,חינוך התישבותי
80.45,11,3,2019,הפקות בתקשורת       ,כפר סילבר           ,מקיף כפר סילבר      ,680033,כללי       ,יהודי,חינוך התישבותי
80.78,18,5,2019,כימיה               ,כפר סילבר           ,מקיף כפר סילבר      ,680033,כללי       ,יהודי,חינוך התישבותי
79.33,18,5,2019,מדעי המחשב          ,כפר סילבר           ,מקיף כפר סילבר      ,680033,כללי       ,יהודי,חינוך התישבותי
71.3,40,3,2019,מתמטיקה             ,כפר סילבר           ,מקיף כפר סילבר      ,680033,כללי       ,יהודי,חינוך התישבותי
75.56,27,4,2019,מתמטיקה             ,כפר סילבר           ,מקיף כפר סילבר      ,680033,כללי       ,יהודי,חינוך התישבותי
